CUDA GATHER COPY 0.007486 33554432 33554432 33554432 1 67108864 8549.492892 1 1 1 0
CUDA GATHER COPY 0.007482 33554432 33554432 33554432 1 67108864 8554.063912 1 1 1 0
CUDA GATHER COPY 0.007483 33554432 33554432 33554432 1 67108864 8552.161678 1 1 1 0
CUDA GATHER COPY 0.007480 33554432 33554432 33554432 1 67108864 8556.295891 1 1 1 0
CUDA GATHER COPY 0.007479 33554432 33554432 33554432 1 67108864 8557.833815 1 1 1 0
CUDA GATHER COPY 0.007488 33554432 33554432 33554432 1 67108864 8546.862235 1 1 1 0
CUDA GATHER COPY 0.007497 33554432 33554432 33554432 1 67108864 8537.303821 1 1 1 0
CUDA GATHER COPY 0.007484 33554432 33554432 33554432 1 67108864 8551.210878 1 1 1 0
CUDA GATHER COPY 0.007480 33554432 33554432 33554432 1 67108864 8555.710654 1 1 1 0
CUDA GATHER COPY 0.007480 33554432 33554432 33554432 1 67108864 8556.625361 1 1 1 0
CUDA GATHER COPY 0.003680 33554432 33554432 33554432 1 67108864 17393.573587 1 1 2 0
CUDA GATHER COPY 0.003685 33554432 33554432 33554432 1 67108864 17368.197131 1 1 2 0
CUDA GATHER COPY 0.003678 33554432 33554432 33554432 1 67108864 17402.805527 1 1 2 0
CUDA GATHER COPY 0.003684 33554432 33554432 33554432 1 67108864 17372.119903 1 1 2 0
CUDA GATHER COPY 0.003680 33554432 33554432 33554432 1 67108864 17392.514237 1 1 2 0
CUDA GATHER COPY 0.003687 33554432 33554432 33554432 1 67108864 17359.453143 1 1 2 0
CUDA GATHER COPY 0.003674 33554432 33554432 33554432 1 67108864 17418.416205 1 1 2 0
CUDA GATHER COPY 0.003676 33554432 33554432 33554432 1 67108864 17411.744590 1 1 2 0
CUDA GATHER COPY 0.003674 33554432 33554432 33554432 1 67108864 17421.147336 1 1 2 0
CUDA GATHER COPY 0.003677 33554432 33554432 33554432 1 67108864 17404.168539 1 1 2 0
CUDA GATHER COPY 0.001770 33554432 33554432 33554432 1 67108864 36148.716971 1 1 4 0
CUDA GATHER COPY 0.001774 33554432 33554432 33554432 1 67108864 36077.638931 1 1 4 0
CUDA GATHER COPY 0.001770 33554432 33554432 33554432 1 67108864 36164.403434 1 1 4 0
CUDA GATHER COPY 0.001771 33554432 33554432 33554432 1 67108864 36137.611727 1 1 4 0
CUDA GATHER COPY 0.001769 33554432 33554432 33554432 1 67108864 36173.560566 1 1 4 0
CUDA GATHER COPY 0.001770 33554432 33554432 33554432 1 67108864 36152.636094 1 1 4 0
CUDA GATHER COPY 0.001769 33554432 33554432 33554432 1 67108864 36172.251772 1 1 4 0
CUDA GATHER COPY 0.001770 33554432 33554432 33554432 1 67108864 36164.403434 1 1 4 0
CUDA GATHER COPY 0.001772 33554432 33554432 33554432 1 67108864 36113.468491 1 1 4 0
CUDA GATHER COPY 0.001771 33554432 33554432 33554432 1 67108864 36131.735814 1 1 4 0
CUDA GATHER COPY 0.000948 33554432 33554432 33554432 1 67108864 67501.435473 1 1 8 0
CUDA GATHER COPY 0.000948 33554432 33554432 33554432 1 67108864 67515.106616 1 1 8 0
CUDA GATHER COPY 0.000949 33554432 33554432 33554432 1 67108864 67455.899306 1 1 8 0
CUDA GATHER COPY 0.000948 33554432 33554432 33554432 1 67108864 67503.714320 1 1 8 0
CUDA GATHER COPY 0.000946 33554432 33554432 33554432 1 67108864 67652.131759 1 1 8 0
CUDA GATHER COPY 0.000948 33554432 33554432 33554432 1 67108864 67478.659707 1 1 8 0
CUDA GATHER COPY 0.000947 33554432 33554432 33554432 1 67108864 67565.284387 1 1 8 0
CUDA GATHER COPY 0.000946 33554432 33554432 33554432 1 67108864 67677.315381 1 1 8 0
CUDA GATHER COPY 0.000947 33554432 33554432 33554432 1 67108864 67604.110588 1 1 8 0
CUDA GATHER COPY 0.000948 33554432 33554432 33554432 1 67108864 67505.989076 1 1 8 0
CUDA GATHER COPY 0.000898 33554432 33554432 33554432 1 67108864 71237.755323 1 1 16 0
CUDA GATHER COPY 0.000899 33554432 33554432 33554432 1 67108864 71181.976792 1 1 16 0
CUDA GATHER COPY 0.000898 33554432 33554432 33554432 1 67108864 71308.876610 1 1 16 0
CUDA GATHER COPY 0.000899 33554432 33554432 33554432 1 67108864 71159.182398 1 1 16 0
CUDA GATHER COPY 0.000898 33554432 33554432 33554432 1 67108864 71250.447679 1 1 16 0
CUDA GATHER COPY 0.000897 33554432 33554432 33554432 1 67108864 71319.045681 1 1 16 0
CUDA GATHER COPY 0.000897 33554432 33554432 33554432 1 67108864 71329.217653 1 1 16 0
CUDA GATHER COPY 0.000897 33554432 33554432 33554432 1 67108864 71319.045681 1 1 16 0
CUDA GATHER COPY 0.000898 33554432 33554432 33554432 1 67108864 71230.146805 1 1 16 0
CUDA GATHER COPY 0.000898 33554432 33554432 33554432 1 67108864 71263.139828 1 1 16 0
CUDA GATHER COPY 0.007083 67108864 33554432 33554432 1 67108864 9036.280587 1 1 1 0
CUDA GATHER COPY 0.007090 67108864 33554432 33554432 1 67108864 9027.144778 1 1 1 0
CUDA GATHER COPY 0.007084 67108864 33554432 33554432 1 67108864 9034.566519 1 1 1 0
CUDA GATHER COPY 0.007083 67108864 33554432 33554432 1 67108864 9035.096850 1 1 1 0
CUDA GATHER COPY 0.007092 67108864 33554432 33554432 1 67108864 9024.659820 1 1 1 0
CUDA GATHER COPY 0.007083 67108864 33554432 33554432 1 67108864 9035.137600 1 1 1 0
CUDA GATHER COPY 0.007095 67108864 33554432 33554432 1 67108864 9020.508125 1 1 1 0
CUDA GATHER COPY 0.007084 67108864 33554432 33554432 1 67108864 9034.525165 1 1 1 0
CUDA GATHER COPY 0.007084 67108864 33554432 33554432 1 67108864 9034.892495 1 1 1 0
CUDA GATHER COPY 0.007095 67108864 33554432 33554432 1 67108864 9019.938285 1 1 1 0
CUDA GATHER COPY 0.003554 67108864 33554432 33554432 1 67108864 18008.445543 1 1 2 0
CUDA GATHER COPY 0.003552 67108864 33554432 33554432 1 67108864 18018.505192 1 1 2 0
CUDA GATHER COPY 0.003549 67108864 33554432 33554432 1 67108864 18034.753432 1 1 2 0
CUDA GATHER COPY 0.003568 67108864 33554432 33554432 1 67108864 17938.667350 1 1 2 0
CUDA GATHER COPY 0.003551 67108864 33554432 33554432 1 67108864 18024.187897 1 1 2 0
CUDA GATHER COPY 0.003551 67108864 33554432 33554432 1 67108864 18021.427762 1 1 2 0
CUDA GATHER COPY 0.003550 67108864 33554432 33554432 1 67108864 18027.600210 1 1 2 0
CUDA GATHER COPY 0.003550 67108864 33554432 33554432 1 67108864 18027.112312 1 1 2 0
CUDA GATHER COPY 0.003549 67108864 33554432 33554432 1 67108864 18034.915796 1 1 2 0
CUDA GATHER COPY 0.003553 67108864 33554432 33554432 1 67108864 18011.364851 1 1 2 0
CUDA GATHER COPY 0.001771 67108864 33554432 33554432 1 67108864 36143.489551 1 1 4 0
CUDA GATHER COPY 0.001771 67108864 33554432 33554432 1 67108864 36133.695861 1 1 4 0
CUDA GATHER COPY 0.001770 67108864 33554432 33554432 1 67108864 36152.636094 1 1 4 0
CUDA GATHER COPY 0.001770 67108864 33554432 33554432 1 67108864 36151.983659 1 1 4 0
