Pattern,1,2,4,8,16,32,48,64,96
0,14643.58,27240.97,48563.66,65472.66,106451.77,218306.35,248624.85,354701.74,534433.77
1,14094.04,26423.6,49898.06,81458.37,149812.96,274707.89,394751.97,458639.99,611942.69
2,19187.38,34936.25,64096.47,116257.32,203228.1,365042.62,497179.28,641587.23,880585.28
3,19274.26,35384.04,67707.59,122138.63,225444.05,415893.66,591582.6,642966.9,863905.29
