CUDA SCATTER COPY 0.000687 8388608 8388608 8388608 1 16777216 23298.074856 1 16 1 32768 0.040833
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23353.573556 1 16 1 32768 0.040895
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23350.300891 1 16 1 32768 0.040785
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23349.210207 1 16 1 32768 0.040747
CUDA SCATTER COPY 0.000686 8388608 8388608 8388608 1 16777216 23338.313023 1 16 1 32768 0.040813
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23344.850518 1 16 1 32768 0.040784
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23373.222718 1 16 1 32768 0.040832
CUDA SCATTER COPY 0.000684 8388608 8388608 8388608 1 16777216 23378.688385 1 16 1 32768 0.040732
CUDA SCATTER COPY 0.000684 8388608 8388608 8388608 1 16777216 23392.907012 1 16 1 32768 0.040732
CUDA SCATTER COPY 0.000687 8388608 8388608 8388608 1 16777216 23301.332896 1 16 1 32768 0.040727
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44150.110945 1 16 1 16384 0.081633
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44212.575103 1 16 1 16384 0.081859
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44193.035166 1 16 1 16384 0.081577
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44181.320946 1 16 1 16384 0.081460
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44232.128683 1 16 1 16384 0.081578
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44173.512492 1 16 1 16384 0.081496
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44189.128523 1 16 1 16384 0.081646
CUDA SCATTER COPY 0.000364 8388608 8388608 8388608 1 16777216 43952.179992 1 16 1 16384 0.081354
CUDA SCATTER COPY 0.000364 8388608 8388608 8388608 1 16777216 43921.292771 1 16 1 16384 0.081351
CUDA SCATTER COPY 0.000364 8388608 8388608 8388608 1 16777216 43948.315814 1 16 1 16384 0.081359
CUDA SCATTER COPY 0.000235 8388608 8388608 8388608 1 16777216 68036.468966 1 16 1 8192 0.167581
CUDA SCATTER COPY 0.000234 8388608 8388608 8388608 1 16777216 68240.752029 1 16 1 8192 0.168055
CUDA SCATTER COPY 0.000228 8388608 8388608 8388608 1 16777216 70116.392727 1 16 1 8192 0.167391
CUDA SCATTER COPY 0.000232 8388608 8388608 8388608 1 16777216 68861.037400 1 16 1 8192 0.167255
CUDA SCATTER COPY 0.000230 8388608 8388608 8388608 1 16777216 69541.031140 1 16 1 8192 0.167448
CUDA SCATTER COPY 0.000229 8388608 8388608 8388608 1 16777216 69979.004770 1 16 1 8192 0.167276
CUDA SCATTER COPY 0.000227 8388608 8388608 8388608 1 16777216 70621.469985 1 16 1 8192 0.167666
CUDA SCATTER COPY 0.000224 8388608 8388608 8388608 1 16777216 71479.628866 1 16 1 8192 0.167020
CUDA SCATTER COPY 0.000224 8388608 8388608 8388608 1 16777216 71459.197203 1 16 1 8192 0.167003
