Pattern,1,2,4,8,16,32,56,64,112
0,18152.89,17869.96,17000.15,17357.03,17353.2,16957.88,15416.83,14316.79,11249.24
1,13398.6,12737.04,12583.02,12222.85,12328.12,11255.15,10839.01,10292.53,8582.86
2,13506.66,12684.06,12719.38,12347.79,12487.67,11547.98,11142.27,10247.94,8669.01
3,16535.06,13838.2,14742.27,14198.64,13844.11,12725.3,12528.55,10957.54,7365.37
4,19006.03,17563.06,17220.77,16759.28,16521.91,16048.67,14515.27,12607.71,8930.87
5,18276.96,16149.75,16219.77,15895.43,15705.59,15042.27,13664.75,12256.5,8472.3
6,18288.74,16604.94,16317.85,16226.61,15780.78,15221.44,14153.61,12401.21,8609.55
7,18890.75,16274.3,16936.7,15808.63,15324.35,15048.71,14077.88,11889.61,8903.85
