Pattern,4.194304,8.388608,16.777216,33.554432,62.24476,124.48952,248.97904,497.95808,995.91616,1991.83232,3983.66464,7967.32928
0,364088.88,316599.03,434372.83,535260.84,619868.96,679290.63,722365.16,751385.29,766598.82,771826.99,774805.35,776058.7
