Pattern,1,2,4,8,16,32,64,72
0,14379.73,29932.65,60346.18,102730.38,180182.57,316222.7,305934.2,320449.67
1,11566.3,22624.39,42324.17,73328.34,116901.39,186332.75,184478.69,167490.56
2,11574.69,22238.25,41445.0,70877.37,119796.82,194611.2,186144.52,176648.48
3,8987.33,17425.24,30880.78,56110.67,97207.45,164522.77,216653.47,216440.52
4,12184.35,24978.87,42578.21,78353.61,137009.21,226634.62,356184.94,440707.76
5,12568.11,24632.6,44153.57,79238.55,138768.17,269897.52,523853.71,587303.05
6,13503.81,24940.09,45280.9,81475.39,146826.31,283813.82,539094.05,570937.53
7,13642.31,25765.15,45784.22,82315.65,153869.1,280567.24,533932.03,584724.17
