Pattern,1,2,4,8,16,32,64,72
0,14379.73,14966.33,15086.54,12841.3,11261.41,9881.96,4780.22,4450.69
1,11566.3,11312.2,10581.04,9166.04,7306.34,5822.9,2882.48,2326.26
2,11574.69,11119.12,10361.25,8859.67,7487.3,6081.6,2908.51,2453.45
3,8987.33,8712.62,7720.19,7013.83,6075.47,5141.34,3385.21,3006.12
4,12184.35,12489.44,10644.55,9794.2,8563.08,7082.33,5565.39,6120.94
5,12568.11,12316.3,11038.39,9904.82,8673.01,8434.3,8185.21,8156.99
6,13503.81,12470.04,11320.22,10184.42,9176.64,8869.18,8423.34,7929.69
7,13642.31,12882.57,11446.05,10289.46,9616.82,8767.73,8342.69,8121.17
