Pattern,4.194304,8.388608,16.777216,33.554432,59.71968,119.43936,238.87872,477.75744,955.51488,1911.02976,3822.05952,7644.11904
0,292571.42,461521.11,509017.45,523502.78,578141.28,679003.07,752440.25,794694.19,816668.18,828289.61,835152.69,928546.16
