CUDA SCATTER COPY 0.004120 8388608 8388608 8388608 1 16777216 3883.796868 1 1
CUDA SCATTER COPY 0.004119 8388608 8388608 8388608 1 16777216 3884.430365 1 1
CUDA SCATTER COPY 0.004125 8388608 8388608 8388608 1 16777216 3878.885627 1 1
CUDA SCATTER COPY 0.004110 8388608 8388608 8388608 1 16777216 3892.534756 1 1
CUDA SCATTER COPY 0.004112 8388608 8388608 8388608 1 16777216 3891.444094 1 1
CUDA SCATTER COPY 0.004125 8388608 8388608 8388608 1 16777216 3879.126432 1 1
CUDA SCATTER COPY 0.004111 8388608 8388608 8388608 1 16777216 3891.898613 1 1
CUDA SCATTER COPY 0.004139 8388608 8388608 8388608 1 16777216 3865.630684 1 1
CUDA SCATTER COPY 0.004114 8388608 8388608 8388608 1 16777216 3888.901741 1 1
CUDA SCATTER COPY 0.004131 8388608 8388608 8388608 1 16777216 3873.206916 1 1
CUDA SCATTER COPY 0.004130 8388608 16777216 8388608 1 16777216 3874.407268 1 1
CUDA SCATTER COPY 0.004130 8388608 16777216 8388608 1 16777216 3873.777035 1 1
CUDA SCATTER COPY 0.004132 8388608 16777216 8388608 1 16777216 3872.636518 1 1
CUDA SCATTER COPY 0.004132 8388608 16777216 8388608 1 16777216 3872.456850 1 1
CUDA SCATTER COPY 0.004127 8388608 16777216 8388608 1 16777216 3876.960712 1 1
CUDA SCATTER COPY 0.004127 8388608 16777216 8388608 1 16777216 3877.231295 1 1
CUDA SCATTER COPY 0.004121 8388608 16777216 8388608 1 16777216 3882.288815 1 1
CUDA SCATTER COPY 0.004138 8388608 16777216 8388608 1 16777216 3866.736777 1 1
CUDA SCATTER COPY 0.004131 8388608 16777216 8388608 1 16777216 3873.086654 1 1
CUDA SCATTER COPY 0.004141 8388608 16777216 8388608 1 16777216 3863.569418 1 1
CUDA SCATTER COPY 0.004138 8388608 33554432 8388608 1 16777216 3867.065654 1 1
CUDA SCATTER COPY 0.004131 8388608 33554432 8388608 1 16777216 3873.536894 1 1
CUDA SCATTER COPY 0.004139 8388608 33554432 8388608 1 16777216 3865.750038 1 1
CUDA SCATTER COPY 0.004151 8388608 33554432 8388608 1 16777216 3854.842254 1 1
CUDA SCATTER COPY 0.004146 8388608 33554432 8388608 1 16777216 3858.769076 1 1
CUDA SCATTER COPY 0.004154 8388608 33554432 8388608 1 16777216 3851.812839 1 1
CUDA SCATTER COPY 0.004138 8388608 33554432 8388608 1 16777216 3866.378107 1 1
CUDA SCATTER COPY 0.004159 8388608 33554432 8388608 1 16777216 3847.159858 1 1
CUDA SCATTER COPY 0.004154 8388608 33554432 8388608 1 16777216 3852.109994 1 1
CUDA SCATTER COPY 0.004147 8388608 33554432 8388608 1 16777216 3857.786399 1 1
CUDA SCATTER COPY 0.004157 8388608 67108864 8388608 1 16777216 3849.144479 1 1
CUDA SCATTER COPY 0.004153 8388608 67108864 8388608 1 16777216 3852.406753 1 1
CUDA SCATTER COPY 0.004154 8388608 67108864 8388608 1 16777216 3852.020666 1 1
CUDA SCATTER COPY 0.004162 8388608 67108864 8388608 1 16777216 3844.467986 1 1
CUDA SCATTER COPY 0.004161 8388608 67108864 8388608 1 16777216 3845.030116 1 1
CUDA SCATTER COPY 0.004175 8388608 67108864 8388608 1 16777216 3832.504114 1 1
CUDA SCATTER COPY 0.004161 8388608 67108864 8388608 1 16777216 3845.030116 1 1
CUDA SCATTER COPY 0.004178 8388608 67108864 8388608 1 16777216 3829.891718 1 1
CUDA SCATTER COPY 0.004169 8388608 67108864 8388608 1 16777216 3838.093867 1 1
CUDA SCATTER COPY 0.004157 8388608 67108864 8388608 1 16777216 3849.114895 1 1
CUDA SCATTER COPY 0.004239 8388608 134217728 8388608 1 16777216 3774.353824 1 1
CUDA SCATTER COPY 0.004238 8388608 134217728 8388608 1 16777216 3775.322911 1 1
CUDA SCATTER COPY 0.004228 8388608 134217728 8388608 1 16777216 3784.581430 1 1
CUDA SCATTER COPY 0.004231 8388608 134217728 8388608 1 16777216 3781.175591 1 1
CUDA SCATTER COPY 0.004237 8388608 134217728 8388608 1 16777216 3776.406396 1 1
CUDA SCATTER COPY 0.004234 8388608 134217728 8388608 1 16777216 3778.546725 1 1
CUDA SCATTER COPY 0.004228 8388608 134217728 8388608 1 16777216 3784.438437 1 1
CUDA SCATTER COPY 0.004228 8388608 134217728 8388608 1 16777216 3784.438437 1 1
