OPENMP GATHER COPY 0.010780 33554432 33554432 33554432 1 67108864 5937.138322 128 1 1 0
OPENMP GATHER COPY 0.006151 33554432 33554432 33554432 1 67108864 10404.424872 128 1 1 0
OPENMP GATHER COPY 0.006093 33554432 33554432 33554432 1 67108864 10503.160467 128 1 1 0
OPENMP GATHER COPY 0.005389 33554432 33554432 33554432 1 67108864 11877.095078 128 1 1 0
OPENMP GATHER COPY 0.005662 33554432 33554432 33554432 1 67108864 11303.528167 128 1 1 0
OPENMP GATHER COPY 0.005700 33554432 33554432 33554432 1 67108864 11227.132611 128 1 1 0
OPENMP GATHER COPY 0.005297 33554432 33554432 33554432 1 67108864 12082.705363 128 1 1 0
OPENMP GATHER COPY 0.005876 33554432 33554432 33554432 1 67108864 10891.071755 128 1 1 0
OPENMP GATHER COPY 0.006145 33554432 33554432 33554432 1 67108864 10414.374962 128 1 1 0
OPENMP GATHER COPY 0.005975 33554432 33554432 33554432 1 67108864 10711.729126 128 1 1 0
OPENMP GATHER COPY 0.008949 67108864 33554432 33554432 1 67108864 7151.238298 128 1 1 0
OPENMP GATHER COPY 0.007759 67108864 33554432 33554432 1 67108864 8248.345305 128 1 1 0
OPENMP GATHER COPY 0.006288 67108864 33554432 33554432 1 67108864 10178.421365 128 1 1 0
OPENMP GATHER COPY 0.007930 67108864 33554432 33554432 1 67108864 8070.525294 128 1 1 0
OPENMP GATHER COPY 0.006949 67108864 33554432 33554432 1 67108864 9209.774045 128 1 1 0
OPENMP GATHER COPY 0.007313 67108864 33554432 33554432 1 67108864 8752.038610 128 1 1 0
OPENMP GATHER COPY 0.007004 67108864 33554432 33554432 1 67108864 9137.820898 128 1 1 0
OPENMP GATHER COPY 0.006963 67108864 33554432 33554432 1 67108864 9191.569837 128 1 1 0
OPENMP GATHER COPY 0.007037 67108864 33554432 33554432 1 67108864 9094.324630 128 1 1 0
OPENMP GATHER COPY 0.006971 67108864 33554432 33554432 1 67108864 9180.674966 128 1 1 0
OPENMP GATHER COPY 0.012793 134217728 33554432 33554432 1 67108864 5002.717492 128 1 1 0
OPENMP GATHER COPY 0.008434 134217728 33554432 33554432 1 67108864 7588.483196 128 1 1 0
