Pattern,0.510768,0.510768,0.510768,0.510768,0.510768,1.021536,2.043072,4.086144,8.172288,16.344576,32.689152,65.378304
0,89671.35,92263.01,93342.1,93891.18,96153.62,165404.15,240928.29,388121.58,539923.9,681023.99,786401.85,812354.65
1,43610.66,44337.5,44337.5,45866.38,46399.71,82275.78,127691.99,200773.58,280641.76,373368.41,428137.47,471623.28
2,89671.35,90177.97,90690.34,91208.57,92263.01,157256.16,230490.96,370121.73,513851.11,625175.04,672505.58,725522.72
3,88675.0,88675.0,90177.97,90690.34,91208.57,162045.68,223237.77,365879.65,507721.68,623648.35,673836.4,728367.93
4,43610.66,43850.27,44835.67,45088.98,45604.29,84452.38,130297.96,208647.06,309932.04,400288.38,466454.81,521724.21
5,42677.81,43610.66,43850.27,45088.98,46131.5,81022.84,118233.34,196449.23,274017.17,346518.31,376117.83,375841.06
6,42003.95,42677.81,42907.26,44092.54,44092.54,83132.81,116507.3,197055.56,279413.57,352253.8,378066.61,377089.71
7,43139.19,43139.19,43139.19,44092.54,44337.5,80613.64,118672.86,193472.72,274017.17,351284.73,375288.76,377228.97
