Pattern,1,2,4,8,16,32,56,64,112
0,18328.78,17108.29,16831.87,17444.25,17023.94,16359.19,16122.2,14780.47,10512.26
1,16349.81,14862.83,15410.59,14397.61,13783.7,13497.86,12034.79,11682.16,7833.43
2,12915.79,12757.29,12180.43,12375.98,12575.14,11261.47,11443.85,10827.37,8344.15
3,12869.58,12714.4,12812.55,12379.61,12342.86,10954.52,11047.84,9900.51,8252.93
4,15611.22,14760.07,14345.01,14229.07,13861.23,12098.05,12614.03,11479.51,6822.65
5,18216.99,16833.14,16440.33,16301.05,15648.58,15114.92,13555.06,12507.21,8513.82
6,18150.96,17304.79,16406.27,16195.33,15847.84,15426.54,11928.4,13450.45,8566.59
7,17370.7,16944.83,16270.41,16073.9,15186.99,15346.13,14200.65,12425.19,8623.27
