Pattern,0.008,0.008,0.008,0.008,0.008,0.016,0.032,0.064,0.128,0.256,0.512,1.024
0,1201.92,1231.53,1243.78,1295.34,1308.9,2487.56,4975.12,9900.99,18867.92,37735.85,68376.07,108474.57
