CUDA SCATTER COPY 0.000687 8388608 8388608 8388608 1 16777216 23279.635880 1 16 1 32768 0.040822
CUDA SCATTER COPY 0.000686 8388608 8388608 8388608 1 16777216 23318.720461 1 16 1 32768 0.040869
CUDA SCATTER COPY 0.000684 8388608 8388608 8388608 1 16777216 23377.595047 1 16 1 32768 0.040790
CUDA SCATTER COPY 0.000686 8388608 8388608 8388608 1 16777216 23337.223458 1 16 1 32768 0.040749
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23363.395022 1 16 1 32768 0.040777
CUDA SCATTER COPY 0.000686 8388608 8388608 8388608 1 16777216 23331.777160 1 16 1 32768 0.040721
CUDA SCATTER COPY 0.000684 8388608 8388608 8388608 1 16777216 23386.342577 1 16 1 32768 0.040803
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23361.211309 1 16 1 32768 0.040651
CUDA SCATTER COPY 0.000686 8388608 8388608 8388608 1 16777216 23338.313023 1 16 1 32768 0.040686
CUDA SCATTER COPY 0.000685 8388608 8388608 8388608 1 16777216 23342.670270 1 16 1 32768 0.040717
CUDA SCATTER COPY 0.000363 8388608 8388608 8388608 1 16777216 44052.862360 1 16 1 16384 0.081629
CUDA SCATTER COPY 0.000364 8388608 8388608 8388608 1 16777216 44002.465386 1 16 1 16384 0.081790
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44247.786193 1 16 1 16384 0.081507
CUDA SCATTER COPY 0.000361 8388608 8388608 8388608 1 16777216 44322.310083 1 16 1 16384 0.081404
CUDA SCATTER COPY 0.000361 8388608 8388608 8388608 1 16777216 44310.527238 1 16 1 16384 0.081534
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44150.110945 1 16 1 16384 0.081391
CUDA SCATTER COPY 0.000361 8388608 8388608 8388608 1 16777216 44361.636417 1 16 1 16384 0.081617
CUDA SCATTER COPY 0.000361 8388608 8388608 8388608 1 16777216 44326.240310 1 16 1 16384 0.081326
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44228.218770 1 16 1 16384 0.081294
CUDA SCATTER COPY 0.000362 8388608 8388608 8388608 1 16777216 44142.313518 1 16 1 16384 0.081316
CUDA SCATTER COPY 0.000227 8388608 8388608 8388608 1 16777216 70372.978248 1 16 1 8192 0.167602
CUDA SCATTER COPY 0.000228 8388608 8388608 8388608 1 16777216 70077.084009 1 16 1 8192 0.168021
CUDA SCATTER COPY 0.000226 8388608 8388608 8388608 1 16777216 70861.676229 1 16 1 8192 0.167451
CUDA SCATTER COPY 0.000225 8388608 8388608 8388608 1 16777216 71073.207583 1 16 1 8192 0.167113
CUDA SCATTER COPY 0.000226 8388608 8388608 8388608 1 16777216 70821.527666 1 16 1 8192 0.167351
CUDA SCATTER COPY 0.000226 8388608 8388608 8388608 1 16777216 70741.371529 1 16 1 8192 0.167199
CUDA SCATTER COPY 0.000225 8388608 8388608 8388608 1 16777216 70972.322203 1 16 1 8192 0.167590
CUDA SCATTER COPY 0.000225 8388608 8388608 8388608 1 16777216 71154.117912 1 16 1 8192 0.166917
CUDA SCATTER COPY 0.000225 8388608 8388608 8388608 1 16777216 71093.419086 1 16 1 8192 0.166948
CUDA SCATTER COPY 0.000226 8388608 8388608 8388608 1 16777216 70831.562877 1 16 1 8192 0.166997
CUDA SCATTER COPY 0.000203 8388608 8388608 8388608 1 16777216 78727.757379 1 16 1 4096 0.349808
CUDA SCATTER COPY 0.000202 8388608 8388608 8388608 1 16777216 79088.893721 1 16 1 4096 0.349158
CUDA SCATTER COPY 0.000202 8388608 8388608 8388608 1 16777216 79365.079262 1 16 1 4096 0.349389
CUDA SCATTER COPY 0.000202 8388608 8388608 8388608 1 16777216 79377.681923 1 16 1 4096 0.348395
CUDA SCATTER COPY 0.000202 8388608 8388608 8388608 1 16777216 79214.193934 1 16 1 4096 0.348089
CUDA SCATTER COPY 0.000202 8388608 8388608 8388608 1 16777216 79126.445059 1 16 1 4096 0.349071
CUDA SCATTER COPY 0.000202 8388608 8388608 8388608 1 16777216 79390.282718 1 16 1 4096 0.348766
CUDA SCATTER COPY 0.000201 8388608 8388608 8388608 1 16777216 79415.502187 1 16 1 4096 0.347683
CUDA SCATTER COPY 0.000201 8388608 8388608 8388608 1 16777216 79415.502187 1 16 1 4096 0.348132
CUDA SCATTER COPY 0.000202 8388608 8388608 8388608 1 16777216 79339.891803 1 16 1 4096 0.349314
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75041.270322 1 16 1 2048 0.376414
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 74962.518386 1 16 1 2048 0.381154
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75414.779106 1 16 1 2048 0.381737
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75403.408604 1 16 1 2048 0.375355
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75540.113214 1 16 1 2048 0.378881
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75267.197888 1 16 1 2048 0.380004
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75631.525333 1 16 1 2048 0.376442
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75700.229743 1 16 1 2048 0.376862
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75403.408604 1 16 1 2048 0.381376
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75278.532621 1 16 1 2048 0.376590
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75097.627589 1 16 1 1024 0.378102
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74861.507701 1 16 1 1024 0.375125
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75323.895145 1 16 1 1024 0.378573
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75346.596915 1 16 1 1024 0.375744
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75654.412942 1 16 1 1024 0.378748
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75075.075577 1 16 1 1024 0.380218
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75505.887957 1 16 1 1024 0.382003
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75426.158335 1 16 1 1024 0.377552
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75483.090112 1 16 1 1024 0.375687
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75380.672592 1 16 1 1024 0.383841
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74917.589954 1 16 1 512 0.380702
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74749.589509 1 16 1 512 0.373790
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75086.347265 1 16 1 512 0.379474
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75448.921798 1 16 1 512 0.376390
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75278.532621 1 16 1 512 0.376835
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75244.543932 1 16 1 512 0.378365
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75289.865490 1 16 1 512 0.380018
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75380.672592 1 16 1 512 0.378392
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75494.489968 1 16 1 512 0.372992
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75346.596915 1 16 1 512 0.380431
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74906.368872 1 16 1 256 0.380062
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 74962.518386 1 16 1 256 0.376747
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75301.207052 1 16 1 256 0.377418
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75608.651569 1 16 1 256 0.381137
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75221.903608 1 16 1 256 0.380963
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75176.663810 1 16 1 256 0.378747
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75176.663810 1 16 1 256 0.380489
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75221.903608 1 16 1 256 0.373804
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75494.489968 1 16 1 256 0.377594
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75323.895145 1 16 1 256 0.380060
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75199.276905 1 16 1 128 0.377978
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75041.270322 1 16 1 128 0.376263
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75426.158335 1 16 1 128 0.377814
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75448.921798 1 16 1 128 0.378750
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75734.626107 1 16 1 128 0.382036
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75403.408604 1 16 1 128 0.378533
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75403.408604 1 16 1 128 0.379672
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75460.306031 1 16 1 128 0.377593
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75562.945521 1 16 1 128 0.381004
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75335.241677 1 16 1 128 0.379808
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75075.075577 1 16 1 64 0.381867
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75244.543932 1 16 1 64 0.375617
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75574.364192 1 16 1 64 0.372622
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75815.009544 1 16 1 64 0.376626
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75357.950287 1 16 1 64 0.380180
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75369.307082 1 16 1 64 0.382512
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75199.276905 1 16 1 64 0.376516
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75574.364192 1 16 1 64 0.380308
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75642.964742 1 16 1 64 0.376512
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75448.921798 1 16 1 64 0.378507
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74827.894463 1 16 1 32 0.380710
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74660.295606 1 16 1 32 0.381479
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75483.090112 1 16 1 32 0.379172
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75483.090112 1 16 1 32 0.379098
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75528.699577 1 16 1 32 0.377552
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 74985.002815 1 16 1 32 0.379542
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75494.489968 1 16 1 32 0.378473
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75528.699577 1 16 1 32 0.376134
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75505.887957 1 16 1 32 0.379805
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75063.802026 1 16 1 32 0.377932
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74794.316606 1 16 1 16 0.374832
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75086.347265 1 16 1 16 0.380138
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75154.064310 1 16 1 16 0.379610
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75631.525333 1 16 1 16 0.379827
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75665.859276 1 16 1 16 0.382542
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75323.895145 1 16 1 16 0.380367
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75505.887957 1 16 1 16 0.379239
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75665.859276 1 16 1 16 0.380706
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75562.945521 1 16 1 16 0.379012
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75460.306031 1 16 1 16 0.382739
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74716.076677 1 16 1 8 0.380344
CUDA SCATTER COPY 0.000214 8388608 8388608 8388608 1 16777216 74861.507701 1 16 1 8 0.379487
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75007.500737 1 16 1 8 0.375876
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75323.895145 1 16 1 8 0.376435
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75346.596915 1 16 1 8 0.383295
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 74996.252708 1 16 1 8 0.381687
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75346.596915 1 16 1 8 0.383053
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75312.546748 1 16 1 8 0.382429
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75187.971289 1 16 1 8 0.379650
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75154.064310 1 16 1 8 0.377830
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75063.802026 1 16 1 4 0.386561
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75075.075577 1 16 1 4 0.376460
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75335.241677 1 16 1 4 0.378605
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75677.314408 1 16 1 4 0.378432
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75792.024677 1 16 1 4 0.374723
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75392.036237 1 16 1 4 0.380485
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75267.197888 1 16 1 4 0.375846
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75540.113214 1 16 1 4 0.376989
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75711.689946 1 16 1 4 0.378692
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75437.535699 1 16 1 4 0.380204
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75221.903608 1 16 1 2 0.380277
