Pattern,1,2,4,8,16,32,48
0,22660.51,39540.78,71573.75,129858.37,241017.63,462316.96,698768.6
1,15619.82,26699.84,47113.41,89047.01,175564.12,327269.58,478041.54
2,20512.77,37384.67,73670.78,135493.56,256456.45,480010.29,708262.53
3,20578.89,38179.71,75085.5,138583.84,265485.47,493716.2,730235.15
4,16051.79,30639.95,59922.94,108652.63,204110.55,385139.04,552983.37
5,18959.47,36587.97,68744.06,124768.0,231594.54,415120.07,602167.7
6,18792.05,36033.02,70270.69,123794.46,225559.33,411871.86,607195.62
7,18572.03,35201.1,68479.36,127662.17,236588.47,414655.86,590215.86
