Pattern,1,2,4,8,16,32,48
0,22660.51,19770.39,17893.44,16232.3,15063.6,14447.41,14557.68
1,15619.82,13349.92,11778.35,11130.88,10972.76,10227.17,9959.2
2,20512.77,18692.33,18417.69,16936.69,16028.53,15000.32,14755.47
3,20578.89,19089.86,18771.38,17322.98,16592.84,15428.63,15213.23
4,16051.79,15319.98,14980.73,13581.58,12756.91,12035.6,11520.49
5,18959.47,18293.98,17186.01,15596.0,14474.66,12972.5,12545.16
6,18792.05,18016.51,17567.67,15474.31,14097.46,12871.0,12649.91
7,18572.03,17600.55,17119.84,15957.77,14786.78,12958.0,12296.16
