Pattern,1,2,4,8,16,32,48,64
0,20873.23,36812.11,67013.47,131429.56,251301.68,463337.0,658391.07,833186.46
1,18607.21,30425.5,57984.18,109116.64,206546.98,387898.39,584470.91,688769.93
2,18819.75,33814.5,66647.28,119293.49,229180.49,448354.51,645284.13,816030.11
3,14839.28,27796.9,53736.78,93912.89,175094.04,333407.99,486939.13,621508.72
4,19318.0,35482.36,69221.52,124714.51,224501.11,435762.97,633394.61,800004.34
5,17722.69,32522.64,64217.29,117629.27,220965.54,403989.6,568097.02,690876.95
6,17600.55,33123.74,62632.55,108149.48,202038.26,385755.96,527788.36,686311.46
7,17759.67,32584.88,59573.59,109695.26,205599.18,390785.23,563640.6,702353.91
