Pattern,4.194304,8.388608,16.777216,33.554432,62.24476,124.48952,248.97904,497.95808,995.91616,1991.83232,3983.66464,7967.32928
0,524287.98,811591.37,1191563.63,1420834.74,1317851.5,1453773.42,1542544.54,1599464.52,1619439.1,1634235.4,1641887.13,1645979.23
