Pattern,1,2,4,8,16,32,64,72,128,144
0,15086.93,13380.0,12784.87,13105.97,11601.88,10366.68,8677.75,8680.97,5326.28,4836.31
1,8365.84,7595.06,6858.25,6082.64,5520.84,4862.82,4010.03,3647.82,3386.18,3244.19
2,11693.94,11254.05,10356.64,9486.58,8444.0,7325.71,6059.5,5726.34,3891.86,3666.08
3,12019.77,11365.16,10422.58,9579.01,8795.69,7562.98,6297.02,5888.38,4284.64,3868.13
4,8977.54,8357.12,7431.09,6863.3,5983.17,5490.2,4837.49,4604.9,4855.38,5104.65
5,12001.69,11000.82,9447.83,8865.6,7965.39,7213.33,6623.11,6261.88,6206.43,5681.93
6,12129.38,10880.88,9549.66,8982.73,8187.25,7436.6,6818.71,6589.8,7011.82,6644.97
7,12278.67,10888.27,9902.3,9064.73,8357.69,7590.62,7171.65,6840.77,7147.17,7063.05
