Pattern,1,2,4,8,16,32,64,72,128,144
0,15086.93,26759.99,51139.49,104847.73,185630.11,331733.83,555376.24,625029.54,681764.41,696428.09
1,8365.84,15190.11,27433.0,48661.14,88333.42,155610.31,256642.05,262643.29,433431.2,467163.47
2,11693.94,22508.1,41426.55,75892.64,135104.05,234422.72,387808.24,412296.82,498158.62,527915.05
3,12019.77,22730.33,41690.32,76632.04,140731.11,242015.21,403009.2,423963.53,548433.91,557010.96
4,8977.54,16714.23,29724.34,54906.37,95730.7,175686.29,309599.32,331552.66,621488.68,735069.64
5,12001.69,22001.65,37791.31,70924.84,127446.32,230826.55,423879.27,450855.57,794423.52,818197.79
6,12129.38,21761.75,38198.62,71861.88,130995.96,237971.36,436397.25,474465.41,897513.38,956876.32
7,12278.67,21776.55,39609.21,72517.8,133723.07,242899.89,458985.51,492535.32,914837.24,1017079.26
