Pattern,1,2,4,8,16,22,32,44
0,6310.14,6041.23,5974.1,5862.85,5392.21,5125.72,3831.05,2806.9
1,6215.08,5932.2,5783.02,5709.03,5269.42,4928.2,3729.56,2711.51
2,9573.19,8971.86,9538.78,9237.91,8481.99,8120.74,6436.22,4998.12
3,10235.01,9111.75,8979.06,9012.75,8150.08,8193.85,6610.46,4999.07
