OPENMP SCATTER COPY 0.002172 8388608 8388608 8388608 1 16777216 7367.510293 1 1
OPENMP SCATTER COPY 0.002149 8388608 8388608 8388608 1 16777216 7443.927453 1 1
OPENMP SCATTER COPY 0.002146 8388608 8388608 8388608 1 16777216 7454.300479 1 1
OPENMP SCATTER COPY 0.002165 8388608 8388608 8388608 1 16777216 7390.819124 1 1
OPENMP SCATTER COPY 0.002146 8388608 8388608 8388608 1 16777216 7457.201489 1 1
OPENMP SCATTER COPY 0.002146 8388608 8388608 8388608 1 16777216 7455.339025 1 1
OPENMP SCATTER COPY 0.002146 8388608 8388608 8388608 1 16777216 7456.350061 1 1
OPENMP SCATTER COPY 0.002155 8388608 8388608 8388608 1 16777216 7424.669765 1 1
OPENMP SCATTER COPY 0.002146 8388608 8388608 8388608 1 16777216 7454.540118 1 1
OPENMP SCATTER COPY 0.002145 8388608 8388608 8388608 1 16777216 7457.771534 1 1
OPENMP SCATTER COPY 0.002329 8388608 16777216 8388608 1 16777216 6871.252483 1 1
OPENMP SCATTER COPY 0.002306 8388608 16777216 8388608 1 16777216 6937.696451 1 1
OPENMP SCATTER COPY 0.002290 8388608 16777216 8388608 1 16777216 6987.518981 1 1
OPENMP SCATTER COPY 0.002312 8388608 16777216 8388608 1 16777216 6921.516920 1 1
OPENMP SCATTER COPY 0.002282 8388608 16777216 8388608 1 16777216 7011.325921 1 1
OPENMP SCATTER COPY 0.002280 8388608 16777216 8388608 1 16777216 7016.306774 1 1
OPENMP SCATTER COPY 0.002278 8388608 16777216 8388608 1 16777216 7024.377223 1 1
OPENMP SCATTER COPY 0.002323 8388608 16777216 8388608 1 16777216 6888.887836 1 1
OPENMP SCATTER COPY 0.002276 8388608 16777216 8388608 1 16777216 7028.481163 1 1
OPENMP SCATTER COPY 0.002276 8388608 16777216 8388608 1 16777216 7029.484734 1 1
OPENMP SCATTER COPY 0.003740 8388608 33554432 8388608 1 16777216 4277.562474 1 1
OPENMP SCATTER COPY 0.003751 8388608 33554432 8388608 1 16777216 4265.463237 1 1
OPENMP SCATTER COPY 0.003738 8388608 33554432 8388608 1 16777216 4280.486360 1 1
OPENMP SCATTER COPY 0.003733 8388608 33554432 8388608 1 16777216 4286.614858 1 1
OPENMP SCATTER COPY 0.003779 8388608 33554432 8388608 1 16777216 4234.105828 1 1
OPENMP SCATTER COPY 0.003739 8388608 33554432 8388608 1 16777216 4279.232776 1 1
OPENMP SCATTER COPY 0.003762 8388608 33554432 8388608 1 16777216 4253.183508 1 1
OPENMP SCATTER COPY 0.003738 8388608 33554432 8388608 1 16777216 4280.559651 1 1
OPENMP SCATTER COPY 0.003736 8388608 33554432 8388608 1 16777216 4282.581883 1 1
OPENMP SCATTER COPY 0.003750 8388608 33554432 8388608 1 16777216 4266.765656 1 1
OPENMP SCATTER COPY 0.006846 8388608 67108864 8388608 1 16777216 2337.226764 1 1
