Pattern,4.194304,8.388608,16.777216,33.554432,64.251072,128.502144,257.004288,514.008576,1028.017152,2056.034304,4112.068608,8224.137216
0,361079.89,297215.41,409920.26,496484.84,565431.14,617798.76,655409.19,674906.2,687162.54,692517.38,693010.4,695928.45
