Pattern,0.255384,0.255384,0.255384,0.255384,0.255384,0.510768,1.021536,2.043072,4.086144,8.172288,16.344576,32.689152
0,37823.46,39705.22,39903.75,40718.11,41566.4,79410.45,130831.97,205292.6,301160.38,405371.41,462652.16,510257.71
1,39314.04,39314.04,39705.22,39903.75,41351.04,76370.81,127183.27,203331.21,288243.79,371738.0,430664.44,474912.12
2,41784.03,42003.95,42226.19,42907.26,43610.66,80208.54,143152.47,239123.6,364834.3,502724.38,612431.65,685594.61
3,41351.04,42003.95,42450.8,43373.64,43850.27,80613.64,145104.54,229661.88,358685.39,511791.57,616125.43,683759.05
