Pattern,1,2,4,8,16,32,48,64
0,21587.83,18016.95,16757.52,16221.3,13880.09,14541.71,13857.14,13414.25
1,14339.36,12266.31,11240.5,10791.64,9738.66,9149.57,8894.56,8406.55
2,18668.42,17384.89,16280.76,14760.48,14265.55,13409.1,13298.16,12663.52
3,18778.93,17567.3,16911.46,14814.0,14222.59,13575.15,13331.77,12882.24
4,14813.46,14113.52,13432.43,11848.02,10914.78,10499.42,10265.44,9877.73
5,17456.19,15916.74,15487.25,14556.98,13578.5,12501.41,11434.94,10788.89
6,17810.45,15818.16,15503.67,14683.59,13888.72,12776.24,11517.85,10735.86
7,17384.89,15463.77,15708.7,14728.06,13625.05,12065.9,11463.64,10918.81
