Pattern,1,2,4,8,16,32,48
0,23090.78,20775.17,17564.28,17260.08,14845.8,14924.71,13435.86
1,20455.27,16394.42,14598.59,13889.95,13393.04,12877.28,12074.73
2,20348.51,18816.28,17802.38,17513.05,16642.09,15582.22,15443.52
3,16318.47,15297.04,14620.12,13265.16,12689.1,11743.65,11486.44
4,21158.57,19267.0,18844.07,17407.15,15876.03,14597.78,14258.67
5,19614.75,17408.59,16727.32,15866.15,13561.78,13063.87,13039.17
6,19614.75,18492.7,17183.12,15905.76,14591.85,12899.1,12238.54
7,18506.09,17728.86,17088.29,15925.74,14701.32,13078.83,13255.02
