Pattern,0.510768,0.510768,0.510768,0.510768,0.510768,1.021536,2.043072,4.086144,8.172288,16.344576,32.689152,65.378304
0,82275.78,82702.07,83132.81,84901.59,86278.38,149172.9,245561.54,384614.46,542216.55,689295.55,787614.51,819852.29
1,77483.01,79017.33,81853.85,82275.78,82702.07,143152.47,235594.1,360711.88,500752.96,625941.19,676066.19,727848.96
2,78628.08,79017.33,79017.33,80208.54,86278.38,145104.54,230490.96,363794.88,504711.45,623648.35,672063.14,725265.17
3,39903.75,40926.92,41137.89,41351.04,41784.03,77108.69,133569.04,209331.15,316853.59,400288.38,472059.16,520395.3
4,41351.04,41566.4,42450.8,43610.66,44337.5,78628.08,143152.47,236466.68,358685.39,508733.09,636867.83,709399.99
5,38930.49,39508.66,39508.66,40104.27,40306.82,76007.14,120464.15,189454.0,274017.17,351284.73,382311.36,376950.57
6,38930.49,38930.49,39508.66,39705.22,39903.75,69700.87,119561.8,197055.56,269392.4,350320.98,381739.93,376950.57
7,39508.66,39705.22,39903.75,40306.82,41784.03,73895.83,120011.28,194652.44,276989.16,343258.06,376395.0,377786.97
