Pattern,1,2,4,8,16,32,64,72,128,144
0,17256.84,15393.38,13009.28,13080.87,11629.15,9934.82,8170.84,7875.94,5014.34,4695.55
1,11779.98,11281.66,10158.79,9647.57,8260.94,6943.11,5641.58,5355.76,3866.47,3313.71
2,12184.93,11324.9,10529.2,9716.22,8465.87,7236.43,5937.36,5564.9,4209.7,4017.04
3,8997.78,8223.78,7355.74,6662.17,6099.86,5315.55,4657.38,4391.14,4398.29,4862.65
4,13126.91,11754.32,9428.3,9414.61,8192.13,7230.59,6234.13,5984.28,5764.08,5856.29
5,13368.79,11450.75,9609.97,9357.24,8522.27,7670.9,7156.25,6778.13,6912.96,6901.9
6,14484.94,11668.32,9819.84,9235.94,8747.38,7782.24,7213.9,6884.5,7123.37,7139.42
7,14126.0,12354.82,9985.69,9627.67,8804.27,7842.34,7432.54,7202.87,7249.66,7454.03
