Pattern,0.255384,0.255384,0.255384,0.255384,0.255384,0.510768,1.021536,2.043072,4.086144,8.172288,16.344576,32.689152
0,55809.44,56202.46,57005.36,57415.47,57415.47,108581.63,212819.99,369052.04,651489.82,1005448.77,1384195.17,1749205.41
1,56202.46,56601.07,57415.47,57831.52,58253.65,112404.93,211410.6,375564.71,622887.79,971041.85,1330124.95,1661034.08
2,56601.07,56601.07,57415.47,57415.47,58681.98,113202.13,210019.75,417294.12,701604.38,1077569.62,1489119.57,1909413.09
3,56601.07,57005.36,57415.47,57831.52,58253.65,114010.71,221687.49,414584.43,641668.34,1077569.62,1497853.34,1905850.72
