Pattern,1,2,4,8,16,32,48,64
0,14882.52,12524.98,13170.92,10036.12,8858.91,8989.84,8616.43,8436.09
1,14363.55,13566.22,12740.53,10320.43,9835.14,8999.76,9038.89,8698.77
2,19101.27,18003.83,17396.76,15699.07,14620.15,13454.13,13002.57,12244.13
3,19172.97,17784.41,17290.74,15446.26,14579.88,13338.44,12779.81,12263.49
