Pattern,1,2,4,8,16,32,48,64
0,14882.52,25049.95,52683.67,80288.94,141742.6,287675.01,413588.62,539909.62
1,14363.55,27132.43,50962.14,82563.43,157362.24,287992.3,433866.69,556721.35
2,19101.27,36007.65,69587.03,125592.6,233922.45,430532.26,624123.57,783624.19
3,19172.97,35568.82,69162.95,123570.1,233278.16,426830.17,613430.7,784863.23
