Pattern,0.008,0.008,0.008,0.008,0.008,0.016,0.032,0.064,0.128,0.256,0.512,1.024
0,1302.08,1302.08,1302.08,1302.08,1308.9,2617.8,5235.6,10416.67,20833.33,41666.67,71428.57,111111.11
