Pattern,1,2,4,8,16,32,64,72
0,13771.79,28451.89,54874.2,100003.82,162419.75,286809.23,306870.4,332608.17
1,8563.04,16396.03,29034.21,51220.27,86284.34,135176.91,179570.52,219873.78
2,11483.09,22608.36,41444.99,73863.85,124635.71,196942.13,200439.13,194817.71
3,11667.76,23378.28,40453.67,74805.14,127689.12,199422.48,210668.31,207936.91
4,9089.69,17607.84,30045.29,57171.72,99025.17,170983.86,250051.44,366338.07
5,11911.57,23576.81,42663.79,78183.64,136597.49,251864.91,435416.53,460910.3
6,12509.01,24002.31,44647.86,80869.2,141664.37,262762.72,485135.36,566123.69
7,12872.18,25077.0,46098.27,82998.77,143859.92,273378.2,524585.55,575946.73
