Pattern,1,2,4,8,16,32,64,72
0,13771.79,14225.95,13718.55,12500.48,10151.23,8962.79,4794.85,4619.56
1,8563.04,8198.02,7258.55,6402.53,5392.77,4224.28,2805.79,3053.8
2,11483.09,11304.18,10361.25,9232.98,7789.73,6154.44,3131.86,2705.8
3,11667.76,11689.14,10113.42,9350.64,7980.57,6231.95,3291.69,2888.01
4,9089.69,8803.92,7511.32,7146.47,6189.07,5343.25,3907.05,5088.03
5,11911.57,11788.4,10665.95,9772.96,8537.34,7870.78,6803.38,6401.53
6,12509.01,12001.15,11161.96,10108.65,8854.02,8211.33,7580.24,7862.83
7,12872.18,12538.5,11524.57,10374.85,8991.25,8543.07,8196.65,7999.26
