CUDA SG COPY 0.006498 33554432 33554432 33554432 1 67108864 9849.887435 1 1 1 0
CUDA SG COPY 0.006496 33554432 33554432 33554432 1 67108864 9852.507767 1 1 1 0
CUDA SG COPY 0.006495 33554432 33554432 33554432 1 67108864 9854.013064 1 1 1 0
CUDA SG COPY 0.006495 33554432 33554432 33554432 1 67108864 9853.769986 1 1 1 0
CUDA SG COPY 0.006495 33554432 33554432 33554432 1 67108864 9853.333055 1 1 1 0
CUDA SG COPY 0.006495 33554432 33554432 33554432 1 67108864 9853.818456 1 1 1 0
CUDA SG COPY 0.006495 33554432 33554432 33554432 1 67108864 9853.866926 1 1 1 0
CUDA SG COPY 0.006496 33554432 33554432 33554432 1 67108864 9852.896163 1 1 1 0
CUDA SG COPY 0.006496 33554432 33554432 33554432 1 67108864 9852.604682 1 1 1 0
CUDA SG COPY 0.006496 33554432 33554432 33554432 1 67108864 9852.507767 1 1 1 0
CUDA SG COPY 0.004131 33554432 33554432 33554432 1 67108864 15494.267417 1 1 2 0
CUDA SG COPY 0.004133 33554432 33554432 33554432 1 67108864 15483.950041 1 1 2 0
CUDA SG COPY 0.004135 33554432 33554432 33554432 1 67108864 15476.403044 1 1 2 0
CUDA SG COPY 0.004135 33554432 33554432 33554432 1 67108864 15477.240046 1 1 2 0
CUDA SG COPY 0.004131 33554432 33554432 33554432 1 67108864 15493.426783 1 1 2 0
CUDA SG COPY 0.004125 33554432 33554432 33554432 1 67108864 15513.616428 1 1 2 0
CUDA SG COPY 0.004131 33554432 33554432 33554432 1 67108864 15493.907901 1 1 2 0
CUDA SG COPY 0.004132 33554432 33554432 33554432 1 67108864 15488.027444 1 1 2 0
CUDA SG COPY 0.004129 33554432 33554432 33554432 1 67108864 15501.833641 1 1 2 0
CUDA SG COPY 0.004133 33554432 33554432 33554432 1 67108864 15483.950041 1 1 2 0
CUDA SG COPY 0.004103 33554432 33554432 33554432 1 67108864 15597.946875 1 1 4 0
CUDA SG COPY 0.004096 33554432 33554432 33554432 1 67108864 15624.877387 1 1 4 0
CUDA SG COPY 0.004106 33554432 33554432 33554432 1 67108864 15587.371530 1 1 4 0
CUDA SG COPY 0.004094 33554432 33554432 33554432 1 67108864 15631.716033 1 1 4 0
CUDA SG COPY 0.004100 33554432 33554432 33554432 1 67108864 15608.293352 1 1 4 0
CUDA SG COPY 0.004101 33554432 33554432 33554432 1 67108864 15605.493152 1 1 4 0
CUDA SG COPY 0.004100 33554432 33554432 33554432 1 67108864 15611.339687 1 1 4 0
CUDA SG COPY 0.004096 33554432 33554432 33554432 1 67108864 15626.098005 1 1 4 0
CUDA SG COPY 0.004103 33554432 33554432 33554432 1 67108864 15597.825425 1 1 4 0
CUDA SG COPY 0.004105 33554432 33554432 33554432 1 67108864 15590.531037 1 1 4 0
CUDA SG COPY 0.004098 33554432 33554432 33554432 1 67108864 15615.484466 1 1 8 0
CUDA SG COPY 0.004100 33554432 33554432 33554432 1 67108864 15609.634827 1 1 8 0
CUDA SG COPY 0.004098 33554432 33554432 33554432 1 67108864 15616.216660 1 1 8 0
CUDA SG COPY 0.004101 33554432 33554432 33554432 1 67108864 15604.154203 1 1 8 0
CUDA SG COPY 0.004099 33554432 33554432 33554432 1 67108864 15612.803367 1 1 8 0
CUDA SG COPY 0.004100 33554432 33554432 33554432 1 67108864 15609.268122 1 1 8 0
CUDA SG COPY 0.004095 33554432 33554432 33554432 1 67108864 15628.785492 1 1 8 0
CUDA SG COPY 0.004097 33554432 33554432 33554432 1 67108864 15621.949408 1 1 8 0
CUDA SG COPY 0.004102 33554432 33554432 33554432 1 67108864 15601.598499 1 1 8 0
CUDA SG COPY 0.004099 33554432 33554432 33554432 1 67108864 15613.776884 1 1 8 0
CUDA SG COPY 0.004095 33554432 33554432 33554432 1 67108864 15628.663561 1 1 16 0
CUDA SG COPY 0.004090 33554432 33554432 33554432 1 67108864 15649.085186 1 1 16 0
CUDA SG COPY 0.004090 33554432 33554432 33554432 1 67108864 15647.370248 1 1 16 0
CUDA SG COPY 0.004090 33554432 33554432 33554432 1 67108864 15649.820535 1 1 16 0
CUDA SG COPY 0.004091 33554432 33554432 33554432 1 67108864 15644.922553 1 1 16 0
CUDA SG COPY 0.004090 33554432 33554432 33554432 1 67108864 15649.207435 1 1 16 0
CUDA SG COPY 0.004090 33554432 33554432 33554432 1 67108864 15647.370248 1 1 16 0
CUDA SG COPY 0.004089 33554432 33554432 33554432 1 67108864 15652.392062 1 1 16 0
CUDA SG COPY 0.004092 33554432 33554432 33554432 1 67108864 15638.560669 1 1 16 0
CUDA SG COPY 0.004090 33554432 33554432 33554432 1 67108864 15648.962938 1 1 16 0
