CUDA SG COPY 0.002700 8388608 8388608 8388608 1 16777216 5926.839082 1 16 1 32768 0.045333
CUDA SG COPY 0.002698 8388608 8388608 8388608 1 16777216 5931.268594 1 16 1 32768 0.045355
CUDA SG COPY 0.002699 8388608 8388608 8388608 1 16777216 5927.963643 1 16 1 32768 0.045309
CUDA SG COPY 0.002698 8388608 8388608 8388608 1 16777216 5929.299221 1 16 1 32768 0.045341
CUDA SG COPY 0.002700 8388608 8388608 8388608 1 16777216 5925.715471 1 16 1 32768 0.045302
CUDA SG COPY 0.002701 8388608 8388608 8388608 1 16777216 5923.959995 1 16 1 32768 0.045315
CUDA SG COPY 0.002700 8388608 8388608 8388608 1 16777216 5926.909224 1 16 1 32768 0.045334
CUDA SG COPY 0.002699 8388608 8388608 8388608 1 16777216 5928.033812 1 16 1 32768 0.045293
CUDA SG COPY 0.002696 8388608 8388608 8388608 1 16777216 5935.140927 1 16 1 32768 0.045333
CUDA SG COPY 0.002698 8388608 8388608 8388608 1 16777216 5930.424192 1 16 1 32768 0.045319
CUDA SG COPY 0.001393 8388608 8388608 8388608 1 16777216 11482.902019 1 16 1 16384 0.090686
CUDA SG COPY 0.001385 8388608 8388608 8388608 1 16777216 11554.549511 1 16 1 16384 0.090725
CUDA SG COPY 0.001385 8388608 8388608 8388608 1 16777216 11554.549511 1 16 1 16384 0.090672
CUDA SG COPY 0.001385 8388608 8388608 8388608 1 16777216 11552.947256 1 16 1 16384 0.090597
CUDA SG COPY 0.001385 8388608 8388608 8388608 1 16777216 11552.413270 1 16 1 16384 0.090658
CUDA SG COPY 0.001384 8388608 8388608 8388608 1 16777216 11562.565462 1 16 1 16384 0.090657
CUDA SG COPY 0.001384 8388608 8388608 8388608 1 16777216 11562.832420 1 16 1 16384 0.090633
CUDA SG COPY 0.001384 8388608 8388608 8388608 1 16777216 11557.486639 1 16 1 16384 0.090745
CUDA SG COPY 0.001386 8388608 8388608 8388608 1 16777216 11547.877872 1 16 1 16384 0.090588
CUDA SG COPY 0.001385 8388608 8388608 8388608 1 16777216 11550.811608 1 16 1 16384 0.090672
CUDA SG COPY 0.000752 8388608 8388608 8388608 1 16777216 21269.355786 1 16 1 8192 0.181350
CUDA SG COPY 0.000750 8388608 8388608 8388608 1 16777216 21341.072346 1 16 1 8192 0.181404
CUDA SG COPY 0.000752 8388608 8388608 8388608 1 16777216 21289.279123 1 16 1 8192 0.181323
CUDA SG COPY 0.000968 8388608 8388608 8388608 1 16777216 16526.739830 1 16 1 8192 0.181304
