OPENMP SCATTER COPY 0.002071 8388608 8388608 8388608 1 16777216 7726.654156 14 1 1 0
OPENMP SCATTER COPY 0.002049 8388608 8388608 8388608 1 16777216 7808.637622 14 1 1 0
OPENMP SCATTER COPY 0.002071 8388608 8388608 8388608 1 16777216 7724.345157 14 1 1 0
OPENMP SCATTER COPY 0.002062 8388608 8388608 8388608 1 16777216 7758.542519 14 1 1 0
OPENMP SCATTER COPY 0.002048 8388608 8388608 8388608 1 16777216 7811.149831 14 1 1 0
OPENMP SCATTER COPY 0.002048 8388608 8388608 8388608 1 16777216 7813.690367 14 1 1 0
OPENMP SCATTER COPY 0.002057 8388608 8388608 8388608 1 16777216 7777.191248 14 1 1 0
OPENMP SCATTER COPY 0.002061 8388608 8388608 8388608 1 16777216 7764.223815 14 1 1 0
OPENMP SCATTER COPY 0.002049 8388608 8388608 8388608 1 16777216 7809.800128 14 1 1 0
OPENMP SCATTER COPY 0.002047 8388608 8388608 8388608 1 16777216 7814.987975 14 1 1 0
OPENMP SCATTER COPY 0.002076 8388608 8388608 8388608 1 16777216 7708.844647 28 1 1 0
OPENMP SCATTER COPY 0.002056 8388608 8388608 8388608 1 16777216 7782.127663 28 1 1 0
OPENMP SCATTER COPY 0.002067 8388608 8388608 8388608 1 16777216 7739.848222 28 1 1 0
OPENMP SCATTER COPY 0.002053 8388608 8388608 8388608 1 16777216 7793.423617 28 1 1 0
OPENMP SCATTER COPY 0.002053 8388608 8388608 8388608 1 16777216 7794.467682 28 1 1 0
OPENMP SCATTER COPY 0.002065 8388608 8388608 8388608 1 16777216 7746.593436 28 1 1 0
OPENMP SCATTER COPY 0.002052 8388608 8388608 8388608 1 16777216 7798.076604 28 1 1 0
OPENMP SCATTER COPY 0.002051 8388608 8388608 8388608 1 16777216 7801.631809 28 1 1 0
OPENMP SCATTER COPY 0.002050 8388608 8388608 8388608 1 16777216 7803.758876 28 1 1 0
OPENMP SCATTER COPY 0.002063 8388608 8388608 8388608 1 16777216 7757.564474 28 1 1 0
OPENMP SCATTER COPY 0.002057 8388608 8388608 8388608 1 16777216 7777.682717 56 1 1 0
OPENMP SCATTER COPY 0.002072 8388608 8388608 8388608 1 16777216 7720.766884 56 1 1 0
OPENMP SCATTER COPY 0.002048 8388608 8388608 8388608 1 16777216 7812.274939 56 1 1 0
OPENMP SCATTER COPY 0.002048 8388608 8388608 8388608 1 16777216 7813.843004 56 1 1 0
OPENMP SCATTER COPY 0.002047 8388608 8388608 8388608 1 16777216 7817.068863 56 1 1 0
