Pattern,4.194304,8.388608,16.777216,33.554432,66.951744,133.903488,267.806976,535.613952,1071.227904,2142.455808,4284.911616,8569.823232
0,508031.04,757641.65,1057032.27,1109604.26,1170157.72,1243531.65,1308673.64,1347009.16,1368876.4,1377579.51,1380932.39,1383214.8
