Pattern,4.194304,8.388608,16.777216,33.554432,64.251072,128.502144,257.004288,514.008576,1028.017152,2056.034304,4112.068608,8224.137216
0,476625.46,780190.48,1044398.45,1292942.04,1247109.29,1337226.75,1416719.68,1461846.4,1483584.34,1496961.23,1501860.02,1505105.5
