Pattern,4.194304,8.388608,16.777216,33.554432,62.337832,124.675664,249.351328,498.702656,997.405312,1994.810624,3989.621248,7979.242496
0,354248.65,550722.7,627889.81,598502.3,657461.11,832503.14,944512.61,1010599.68,1052008.8,1158286.69,1264241.06,1280675.34
