CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75154.064310 1 16
CUDA SCATTER COPY 0.000213 8388608 8388608 8388608 1 16777216 75267.197888 1 16
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75746.096727 1 16
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75551.524984 1 16
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75964.754350 1 16
CUDA SCATTER COPY 0.000212 8388608 8388608 8388608 1 16777216 75551.524984 1 16
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75792.024677 1 16
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75953.212041 1 16
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75815.009544 1 16
CUDA SCATTER COPY 0.000211 8388608 8388608 8388608 1 16777216 75688.767673 1 16
CUDA SCATTER COPY 0.000222 8388608 16777216 8388608 1 16777216 72056.492452 1 16
CUDA SCATTER COPY 0.000222 8388608 16777216 8388608 1 16777216 72139.663183 1 16
CUDA SCATTER COPY 0.000220 8388608 16777216 8388608 1 16777216 72568.942135 1 16
CUDA SCATTER COPY 0.000221 8388608 16777216 8388608 1 16777216 72327.501150 1 16
CUDA SCATTER COPY 0.000220 8388608 16777216 8388608 1 16777216 72748.436464 1 16
CUDA SCATTER COPY 0.000220 8388608 16777216 8388608 1 16777216 72663.856908 1 16
CUDA SCATTER COPY 0.000220 8388608 16777216 8388608 1 16777216 72706.122088 1 16
CUDA SCATTER COPY 0.000220 8388608 16777216 8388608 1 16777216 72579.473794 1 16
CUDA SCATTER COPY 0.000220 8388608 16777216 8388608 1 16777216 72843.821657 1 16
CUDA SCATTER COPY 0.000220 8388608 16777216 8388608 1 16777216 72748.436464 1 16
CUDA SCATTER COPY 0.000242 8388608 25165824 8388608 1 16777216 66163.821329 1 16
CUDA SCATTER COPY 0.000241 8388608 25165824 8388608 1 16777216 66454.013689 1 16
CUDA SCATTER COPY 0.000241 8388608 25165824 8388608 1 16777216 66436.353705 1 16
CUDA SCATTER COPY 0.000240 8388608 25165824 8388608 1 16777216 66666.668157 1 16
CUDA SCATTER COPY 0.000241 8388608 25165824 8388608 1 16777216 66436.353705 1 16
CUDA SCATTER COPY 0.000242 8388608 25165824 8388608 1 16777216 66251.491032 1 16
CUDA SCATTER COPY 0.000241 8388608 25165824 8388608 1 16777216 66489.361838 1 16
CUDA SCATTER COPY 0.000239 8388608 25165824 8388608 1 16777216 66835.985204 1 16
CUDA SCATTER COPY 0.000240 8388608 25165824 8388608 1 16777216 66657.778316 1 16
CUDA SCATTER COPY 0.000240 8388608 25165824 8388608 1 16777216 66666.668157 1 16
CUDA SCATTER COPY 0.000261 8388608 33554432 8388608 1 16777216 61267.001772 1 16
CUDA SCATTER COPY 0.000262 8388608 33554432 8388608 1 16777216 61139.640415 1 16
CUDA SCATTER COPY 0.000259 8388608 33554432 8388608 1 16777216 61858.222122 1 16
CUDA SCATTER COPY 0.000261 8388608 33554432 8388608 1 16777216 61409.972495 1 16
CUDA SCATTER COPY 0.000260 8388608 33554432 8388608 1 16777216 61432.606359 1 16
CUDA SCATTER COPY 0.000260 8388608 33554432 8388608 1 16777216 61485.485994 1 16
CUDA SCATTER COPY 0.000260 8388608 33554432 8388608 1 16777216 61606.700290 1 16
CUDA SCATTER COPY 0.000259 8388608 33554432 8388608 1 16777216 61865.877789 1 16
CUDA SCATTER COPY 0.000260 8388608 33554432 8388608 1 16777216 61493.049672 1 16
CUDA SCATTER COPY 0.000261 8388608 33554432 8388608 1 16777216 61214.497117 1 16
CUDA SCATTER COPY 0.000271 8388608 50331648 8388608 1 16777216 58962.261998 1 16
CUDA SCATTER COPY 0.000271 8388608 50331648 8388608 1 16777216 59073.722697 1 16
CUDA SCATTER COPY 0.000271 8388608 50331648 8388608 1 16777216 59129.611222 1 16
CUDA SCATTER COPY 0.000269 8388608 50331648 8388608 1 16777216 59502.555623 1 16
CUDA SCATTER COPY 0.000271 8388608 50331648 8388608 1 16777216 59101.653747 1 16
CUDA SCATTER COPY 0.000269 8388608 50331648 8388608 1 16777216 59523.811646 1 16
CUDA SCATTER COPY 0.000270 8388608 50331648 8388608 1 16777216 59347.180138 1 16
CUDA SCATTER COPY 0.000268 8388608 50331648 8388608 1 16777216 59801.461757 1 16
CUDA SCATTER COPY 0.000269 8388608 50331648 8388608 1 16777216 59509.639277 1 16
CUDA SCATTER COPY 0.000269 8388608 50331648 8388608 1 16777216 59587.651092 1 16
CUDA SCATTER COPY 0.000271 8388608 67108864 8388608 1 16777216 59094.666882 1 16
CUDA SCATTER COPY 0.000270 8388608 67108864 8388608 1 16777216 59333.098302 1 16
CUDA SCATTER COPY 0.000269 8388608 67108864 8388608 1 16777216 59382.423841 1 16
CUDA SCATTER COPY 0.000269 8388608 67108864 8388608 1 16777216 59587.651092 1 16
CUDA SCATTER COPY 0.000268 8388608 67108864 8388608 1 16777216 59765.719046 1 16
CUDA SCATTER COPY 0.000271 8388608 67108864 8388608 1 16777216 59031.878832 1 16
CUDA SCATTER COPY 0.000269 8388608 67108864 8388608 1 16777216 59580.555466 1 16
CUDA SCATTER COPY 0.000269 8388608 67108864 8388608 1 16777216 59467.175807 1 16
CUDA SCATTER COPY 0.000268 8388608 67108864 8388608 1 16777216 59701.491050 1 16
CUDA SCATTER COPY 0.000268 8388608 67108864 8388608 1 16777216 59623.181070 1 16
CUDA SCATTER COPY 0.000266 8388608 100663296 8388608 1 16777216 60110.606822 1 16
CUDA SCATTER COPY 0.000266 8388608 100663296 8388608 1 16777216 60175.711839 1 16
CUDA SCATTER COPY 0.000266 8388608 100663296 8388608 1 16777216 60190.203275 1 16
CUDA SCATTER COPY 0.000264 8388608 100663296 8388608 1 16777216 60569.350248 1 16
CUDA SCATTER COPY 0.000264 8388608 100663296 8388608 1 16777216 60635.460169 1 16
CUDA SCATTER COPY 0.000265 8388608 100663296 8388608 1 16777216 60313.628990 1 16
CUDA SCATTER COPY 0.000266 8388608 100663296 8388608 1 16777216 60226.448909 1 16
CUDA SCATTER COPY 0.000264 8388608 100663296 8388608 1 16777216 60642.816148 1 16
CUDA SCATTER COPY 0.000265 8388608 100663296 8388608 1 16777216 60379.181561 1 16
CUDA SCATTER COPY 0.000266 8388608 100663296 8388608 1 16777216 60255.480920 1 16
CUDA SCATTER COPY 0.000267 8388608 134217728 8388608 1 16777216 59851.569430 1 16
