Pattern,0.008,0.008,0.008,0.008,0.008,0.016,0.032,0.064,0.128,0.256,0.512,1.024
0,976.56,976.56,976.56,1116.07,1116.07,1953.13,3906.25,7812.5,17857.14,27777.78,41666.67,55555.55
