Pattern,0.510768,0.510768,0.510768,0.510768,0.510768,1.021536,2.043072,4.086144,8.172288,16.344576,32.689152,65.378304
0,111618.88,114010.71,114830.94,116507.3,116507.3,223237.77,411909.67,697770.51,1096068.67,1520142.87,1927426.34,2211116.9
1,112404.93,114830.94,114830.94,115663.04,116507.3,211410.6,409269.24,672063.14,1064100.03,1484790.7,1881281.76,2182769.17
2,112404.93,113202.13,114830.94,115663.04,115663.04,205954.84,409269.24,693978.25,1064100.03,1497853.34,1888236.65,2166566.23
3,55809.44,56601.07,57005.36,57831.52,58253.65,111618.88,215695.94,399037.51,622887.79,1001505.91,1414869.75,1758237.52
4,56202.46,57415.47,57415.47,57831.52,58253.65,110843.75,217163.27,409269.24,682844.93,1068552.3,1497853.34,1895243.14
5,49569.87,51158.66,51823.05,52161.76,52504.94,101665.6,190017.86,322454.55,498796.88,707434.88,891392.67,1022558.52
6,50832.8,52161.76,52504.94,52504.94,53562.08,101665.6,190017.86,322454.55,510767.98,693978.25,891392.67,1020515.43
7,51158.66,51488.71,51823.05,52161.76,52161.76,102317.31,187782.35,324091.37,498796.88,707434.88,886749.97,1018480.61
