Pattern,1,2,4,8,16,32,48,64,96
0,20688.08,39640.54,76191.43,122259.13,236797.56,428603.42,641708.21,612385.7,872275.27
1,14001.32,26019.79,50658.9,78073.05,150308.96,280429.93,415638.21,383802.75,544862.54
2,18280.89,34972.15,67417.02,103966.6,200327.28,374800.87,552511.3,514937.8,721373.38
3,18432.62,34804.13,66647.27,104699.13,199151.08,375614.54,556151.38,508637.26,733438.07
4,14736.53,27579.27,52670.09,83128.66,157755.05,293593.03,437594.68,405829.64,573971.57
5,16551.13,32867.97,59791.42,108170.64,206462.26,350122.99,507666.05,478376.9,688705.36
6,17014.26,32337.33,62980.06,115648.64,198556.68,350625.09,506418.4,484346.09,691310.4
7,16912.85,32164.23,62469.82,116763.77,199342.54,359646.69,521102.32,489604.81,693265.97
